exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
REGM1dE,Dumbbell One Arm Decline Chest Press,2,dumbbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/REGM1dE.gif,"Step:1 Lie on a decline bench with a dumbbell in one hand, resting on your chest. | Step:2 Place your feet flat on the ground and keep your back pressed against the bench. | Step:3 Extend your arm and push the dumbbell up towards the ceiling, fully extending your elbow. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
PQcUlDi,Cable Supine Reverse Fly,2,cable,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/PQcUlDi.gif,"Step:1 Attach a D-handle to a low pulley cable machine and lie face down on a flat bench. | Step:2 Grasp the D-handle with each hand, palms facing down, and extend your arms straight out in front of you. | Step:3 Keeping your arms straight, raise them out to the sides until they are parallel to the floor. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
jDnrkar,Dumbbell Incline One Arm Hammer Press On Exercise Ball,3,dumbbell,triceps,"shoulders, chest",upper arms,3,https://static.exercisedb.dev/media/jDnrkar.gif,"Step:1 Sit on an exercise ball with a dumbbell in one hand. | Step:2 Walk your feet forward and roll your body down until your head, neck, and upper back are supported on the ball. | Step:3 Hold the dumbbell with your palm facing inward and your elbow bent at a 90-degree angle. | Step:4 Press the dumbbell up towards the ceiling, straightening your arm. | Step:5 Lower the dumbbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
7RWNjiB,Dumbbell Lying Pronation On Floor,3,dumbbell,forearms,"biceps, triceps",lower arms,3,https://static.exercisedb.dev/media/7RWNjiB.gif,"Step:1 Lie flat on the floor with your face down and your arms extended straight out in front of you, holding a dumbbell in each hand. | Step:2 Rotate your palms so they are facing down towards the floor. | Step:3 Keeping your arms straight, lift the dumbbells off the floor by contracting your forearms. | Step:4 Continue lifting until your forearms are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold for a moment, then slowly lower the dumbbells back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
7F1DVzn,Lever Front Pulldown,3,leverage machine,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/7F1DVzn.gif,"Step:1 Adjust the seat height and position yourself on the machine with your knees under the pads and your feet flat on the ground. | Step:2 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Sit upright with your chest lifted and your shoulders back, maintaining a slight arch in your lower back. | Step:4 Engage your lats and pull the handles down towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the bottom of the movement, then slowly release the handles back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
W9pFVv1,Barbell Bench Squat,4,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/W9pFVv1.gif,"Step:1 Set up a barbell on a squat rack at chest height. | Step:2 Stand facing away from the rack, with your feet shoulder-width apart. | Step:3 Bend your knees and lower your body down into a squat position, keeping your back straight and chest up. | Step:4 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:5 Lift the barbell off the rack and step back, ensuring your feet are still shoulder-width apart. | Step:6 Lower your body down into a squat, keeping your knees in line with your toes. | Step:7 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
x306lCW,Dumbbell Upright Shoulder External Rotation,2,dumbbell,delts,"rotator cuff, trapezius",shoulders,3,https://static.exercisedb.dev/media/x306lCW.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand with your palms facing your body. | Step:2 Raise your arms out to the sides until they are parallel to the ground, keeping your elbows slightly bent. | Step:3 Rotate your arms externally, bringing the dumbbells up towards your head while keeping your elbows in the same position. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
xLYSdtg,Cable Middle Fly,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/xLYSdtg.gif,"Step:1 Attach cables to both sides of a cable machine at chest height. | Step:2 Stand in the center of the machine with one foot slightly in front of the other. | Step:3 Grasp the handles with an overhand grip and extend your arms out to the sides. | Step:4 Keep a slight bend in your elbows and maintain a slight forward lean. | Step:5 Engage your chest muscles and bring your arms forward in a sweeping motion. | Step:6 Pause for a moment at the center, then slowly return your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
6HiHHe0,Barbell Standing Rocking Leg Calf Raise,1,barbell,calves,"hamstrings, quadriceps",lower legs,3,https://static.exercisedb.dev/media/6HiHHe0.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell across your upper back. | Step:2 Raise your heels off the ground as high as possible, balancing on the balls of your feet. | Step:3 Slowly lower your heels back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,7.0,5.0,4.0,4.0,4.5
JrOHAZc,Barbell Stiff Leg Good Morning,3,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/JrOHAZc.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Hold the barbell across your upper back, resting it on your traps. | Step:3 Keeping your back straight, hinge forward at the hips, pushing your glutes back. | Step:4 Lower your torso until it is parallel to the ground, feeling a stretch in your hamstrings. | Step:5 Engage your glutes and hamstrings to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
r1XNRYB,Band Assisted Pull-Up,3,band,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/r1XNRYB.gif,"Step:1 Attach the band to a pull-up bar or sturdy anchor point. | Step:2 Step onto the band and grip the bar with your palms facing away from you, hands slightly wider than shoulder-width apart. | Step:3 Hang with your arms fully extended, keeping your core engaged and your shoulders down and back. | Step:4 Pull your body up towards the bar by squeezing your shoulder blades together and driving your elbows down towards your hips. | Step:5 Continue pulling until your chin is above the bar, then slowly lower yourself back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
wQ2c4XD,Barbell Romanian Deadlift,4,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/wQ2c4XD.gif,"Step:1 Stand with your feet shoulder-width apart and your toes pointing forward. | Step:2 Hold the barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Bend at the hips, keeping your back straight and your knees slightly bent. | Step:4 Lower the barbell towards the ground, keeping it close to your body. | Step:5 Feel the stretch in your hamstrings as you lower the barbell. | Step:6 Once you feel a stretch in your hamstrings, push your hips forward and stand up straight. | Step:7 Squeeze your glutes at the top of the movement. | Step:8 Lower the barbell back down to the starting position and repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
Ha7SZ3y,Kettlebell Turkish Get Up (Squat Style),5,kettlebell,glutes,"quadriceps, hamstrings, core",upper legs,4,https://static.exercisedb.dev/media/Ha7SZ3y.gif,"Step:1 Start by lying on your back with your legs extended and the kettlebell held in your right hand, arm fully extended above your shoulder. | Step:2 Bend your right knee and place your right foot flat on the ground, keeping your left leg extended. | Step:3 Pressing through your right foot, lift your hips off the ground, coming into a bridge position. | Step:4 Slide your left leg underneath your body, bending your left knee and placing your left foot flat on the ground. | Step:5 Rotate your torso to the left, bringing your left hand to the ground for support. | Step:6 Pressing through your right foot and left hand, lift your torso off the ground, coming into a kneeling position. | Step:7 From the kneeling position, stand up, keeping the kettlebell extended overhead. | Step:8 Reverse the movement to return to the starting position. | Step:9 Repeat the exercise on the other side, starting with the kettlebell in your left hand.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,4.0,5.0,6.0,7.0,4.5
prbWx1D,Dumbbell Rotation Reverse Fly,3,dumbbell,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/prbWx1D.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing inwards. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. | Step:3 Raise your arms out to the sides, keeping a slight bend in your elbows, until they are parallel to the floor. | Step:4 Rotate your arms so that your palms are facing downwards. | Step:5 Slowly lower your arms back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
ecpY0rH,Reverse Grip Machine Lat Pulldown,3,leverage machine,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/ecpY0rH.gif,"Step:1 Adjust the seat height and position yourself on the machine with your knees under the pads and your feet flat on the ground. | Step:2 Grasp the handles with an underhand grip, slightly wider than shoulder-width apart. | Step:3 Sit upright with your chest out and shoulders back, maintaining a slight arch in your lower back. | Step:4 Pull the handles down towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the bottom of the movement, then slowly release the handles back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
jgbvVJ0,Dumbbell Incline T-Raise,1,dumbbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/jgbvVJ0.gif,"Step:1 Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, palms facing inwards. | Step:2 Lean forward and let your arms hang straight down, perpendicular to the floor. | Step:3 Keeping your arms straight, raise them out to the sides until they are parallel to the floor, forming a 'T' shape with your body. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
Gnfo4FM,Barbell High Bar Squat,3,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/Gnfo4FM.gif,"Step:1 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:2 Place the barbell on your upper back, resting it on your traps. | Step:3 Engage your core and keep your chest up as you begin to squat down, pushing your hips back and bending your knees. | Step:4 Lower yourself until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Drive through your heels to stand back up, extending your hips and knees. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
6kSxYnw,Barbell Wrist Curl V. 2,2,barbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/6kSxYnw.gif,"Step:1 Sit on a bench with your feet flat on the ground and your knees bent. | Step:2 Hold a barbell with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:3 Rest your forearms on your thighs, allowing your wrists to hang off the edge. | Step:4 Slowly curl your wrists upward, bringing the barbell towards your forearms. | Step:5 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
1PLE8e9,Dumbbell Incline Twisted Flyes,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/1PLE8e9.gif,"Step:1 Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, palms facing each other. | Step:2 Lie back on the bench and press the dumbbells up to the starting position, directly above your chest, with your arms extended. | Step:3 Lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest. | Step:4 As you lower the dumbbells, rotate your wrists so that your palms face forward at the bottom of the movement. | Step:5 Reverse the motion and bring the dumbbells back up to the starting position, squeezing your chest muscles together at the top. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
mWBtgmb,Dumbbell Single Arm Overhead Carry,2,dumbbell,delts,"traps, core",shoulders,3,https://static.exercisedb.dev/media/mWBtgmb.gif,"Step:1 Stand tall with your feet shoulder-width apart, holding a dumbbell in one hand. | Step:2 Raise the dumbbell overhead, fully extending your arm. | Step:3 Engage your core and keep your back straight as you walk forward, maintaining the dumbbell overhead. | Step:4 Continue walking for the desired distance or time. | Step:5 Switch hands and repeat the exercise.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
AQ0mC4Y,Dumbbell Full Can Lateral Raise,1,dumbbell,delts,"traps, rotator cuff",shoulders,3,https://static.exercisedb.dev/media/AQ0mC4Y.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with your palms facing your body. | Step:2 Keep your back straight and engage your core. | Step:3 Raise your arms out to the sides, keeping a slight bend in your elbows, until they are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
OaE7CpD,Kettlebell Double Windmill,3,kettlebell,abs,"shoulders, hamstrings",waist,3,https://static.exercisedb.dev/media/OaE7CpD.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in your right hand. | Step:2 Extend your right arm overhead, keeping your eyes on the kettlebell. | Step:3 Rotate your left foot 45 degrees to the left and your right foot 90 degrees to the right. | Step:4 Bend at the waist to the left, keeping your right arm extended overhead. | Step:5 Lower the kettlebell towards the ground, reaching towards your left foot. | Step:6 Pause for a moment, then engage your core and push through your right foot to return to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
9pa4H5m,Band Horizontal Pallof Press,4,band,abs,"obliques, glutes",waist,3,https://static.exercisedb.dev/media/9pa4H5m.gif,"Step:1 Attach the band to a sturdy anchor point at waist height. | Step:2 Stand perpendicular to the anchor point with your feet shoulder-width apart. | Step:3 Grasp the band handle with both hands and step away from the anchor point to create tension in the band. | Step:4 Bring your hands to your chest, keeping your elbows bent and close to your body. | Step:5 Engage your core and maintain a stable stance. | Step:6 Extend your arms straight out in front of you, pushing the band away from your body. | Step:7 Hold the extended position for a few seconds, focusing on maintaining tension in your core. | Step:8 Slowly bring your hands back to your chest, resisting the pull of the band. | Step:9 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
DB0n8AG,Kettlebell Front Squat,3,kettlebell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/DB0n8AG.gif,"Step:1 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the kettlebell with both hands in front of your chest, close to your body. | Step:3 Engage your core and keep your chest up as you lower your hips down and back, as if sitting into a chair. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Drive through your heels to stand back up, squeezing your glutes at the top. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
cAvTaSg,Dumbbell Kickbacks On Exercise Ball,2,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/cAvTaSg.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in each hand with your palms facing inwards and your arms bent at a 90-degree angle. | Step:3 Extend your arms straight back, squeezing your triceps at the top of the movement. | Step:4 Pause for a moment, then slowly lower the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
wDN97Ca,Machine Inner Chest Press,2,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/wDN97Ca.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back flat against the pad. | Step:2 Grasp the handles with an overhand grip and position your elbows at a 90-degree angle. | Step:3 Push the handles forward until your arms are fully extended, exhaling during the movement. | Step:4 Pause for a moment at the end of the movement, then slowly return to the starting position, inhaling as you do so. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
nUwVh7b,Dumbbell Deadlift,2,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/nUwVh7b.gif,"Step:1 Stand with your feet shoulder-width apart, toes pointing forward. | Step:2 Hold a dumbbell in each hand, palms facing your body, arms extended downwards. | Step:3 Bend at your hips and knees, lowering the dumbbells towards the ground while keeping your back straight. | Step:4 Push through your heels and extend your hips and knees, lifting the dumbbells back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
z6TAHoT,Dumbbell Twisting Bench Press,4,dumbbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/z6TAHoT.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Hold a dumbbell in each hand with an overhand grip, palms facing away from you. | Step:3 Extend your arms straight up over your chest, keeping a slight bend in your elbows. | Step:4 Lower the dumbbells down towards your chest, keeping your elbows close to your body. | Step:5 As you lower the dumbbells, twist your wrists so that your palms face towards you at the bottom of the movement. | Step:6 Pause for a moment at the bottom, then reverse the movement by pressing the dumbbells back up to the starting position. | Step:7 As you press the dumbbells up, twist your wrists back to the starting position with palms facing away from you. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
9sgNE2O,Barbell Decline Pullover,3,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/9sgNE2O.gif,"Step:1 Lie down on a decline bench with your head lower than your hips and your feet secured. | Step:2 Hold the barbell with a pronated grip (palms facing away from you) and your hands slightly wider than shoulder-width apart. | Step:3 Extend your arms above your chest, keeping a slight bend in your elbows. | Step:4 Lower the barbell in an arc motion behind your head, feeling a stretch in your chest and shoulders. | Step:5 Pause for a moment, then return the barbell to the starting position by reversing the motion. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
KOpzGBL,Dumbbell Waiter Biceps Curl,1,dumbbell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/KOpzGBL.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward. | Step:2 Keep your upper arms close to your body and your elbows tucked in. | Step:3 Slowly curl the dumbbells up towards your shoulders, keeping your wrists straight. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
Q2Eu1Ax,Cable Lying Extension Pullover (With Rope Attachment),2,cable,lats,"triceps, shoulders",back,3,https://static.exercisedb.dev/media/Q2Eu1Ax.gif,"Step:1 Attach a rope to a cable machine and set the pulley at the highest position. | Step:2 Lie down on a bench with your head towards the cable machine. | Step:3 Hold the rope with both hands and extend your arms straight up above your chest. | Step:4 Keeping your arms straight, slowly lower the rope behind your head while maintaining control. | Step:5 Pause for a moment at the bottom, then slowly raise the rope back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
hxyTtWj,Dumbbell Seated Lateral Raise,1,dumbbell,delts,"traps, upper back",shoulders,3,https://static.exercisedb.dev/media/hxyTtWj.gif,"Step:1 Sit on a bench with your feet flat on the ground and a dumbbell in each hand, resting on your thighs. | Step:2 Keep your back straight and core engaged. | Step:3 Raise the dumbbells to your sides with a slight bend in your elbows, until your arms are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
wdRZISl,Barbell Standing Close Grip Military Press,2,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/wdRZISl.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell with an overhand grip, hands slightly closer than shoulder-width apart. | Step:2 Lift the barbell to shoulder height, keeping your elbows close to your body. | Step:3 Press the barbell overhead, extending your arms fully. | Step:4 Lower the barbell back to shoulder height. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
3TZduzM,Barbell Incline Bench Press,3,barbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/3TZduzM.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie down on the bench with your feet flat on the ground. | Step:3 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows at a 45-degree angle. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
RxayqAZ,Dumbbell Close-Grip Press,3,dumbbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/RxayqAZ.gif,"Step:1 Sit on a flat bench with a dumbbell in each hand, resting on your thighs. | Step:2 Using your thighs to help raise the dumbbells, lift the dumbbells one at a time so that you can hold them in front of you at shoulder width. | Step:3 Once at shoulder width, rotate your wrists forward so that the palms of your hands are facing away from you. This will be your starting position. | Step:4 As you breathe in, slowly lower the dumbbells to your side until they are about level with your chest. | Step:5 As you exhale, use your triceps to lift the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
reFHapa,Dumbbell Decline Twist Fly,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/reFHapa.gif,"Step:1 Lie down on a decline bench with your head lower than your hips. | Step:2 Hold a dumbbell in each hand with your palms facing each other and your arms extended straight up over your chest. | Step:3 Lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest. | Step:4 As you lower the dumbbells, twist your wrists so that your palms face forward at the bottom of the movement. | Step:5 Reverse the motion and bring the dumbbells back up to the starting position, squeezing your chest muscles at the top. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
da4cXST,Ez-Bar Close-Grip Bench Press,3,ez barbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/da4cXST.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the ez barbell with a close grip, hands shoulder-width apart, palms facing forward. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Slowly lower the barbell towards your chest, keeping your elbows close to your body. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
