exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
v3vLFW0,Close-Grip Push-Up (On Knees),2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/v3vLFW0.gif,"Step:1 Start by getting on your hands and knees, with your hands shoulder-width apart and your knees hip-width apart. | Step:2 Lower your upper body towards the ground by bending your elbows, keeping them close to your sides. | Step:3 Pause for a moment when your chest is just above the ground. | Step:4 Push through your palms to straighten your arms and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
uKyN64F,Barbell One Leg Squat,2,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/uKyN64F.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell across your upper back. | Step:2 Lift one foot off the ground and extend it forward, keeping it parallel to the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair, keeping your chest up and your back straight. | Step:4 Lower yourself until your thigh is parallel to the ground, then push through your heel to return to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
LYJodFS,Lean Planche,2,body weight,abs,"shoulders, chest, triceps",waist,4,https://static.exercisedb.dev/media/LYJodFS.gif,"Step:1 Start in a push-up position with your hands shoulder-width apart and your body straight. | Step:2 Engage your core and slowly shift your weight forward, bringing your shoulders past your hands. | Step:3 Keep your elbows slightly bent and your body straight as you lean forward. | Step:4 Hold this position for a few seconds, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
cALkHHX,Dumbbell Iron Cross,2,dumbbell,delts,"triceps, chest",shoulders,3,https://static.exercisedb.dev/media/cALkHHX.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand at your sides. | Step:2 Raise your arms out to the sides until they are parallel to the ground, forming a T shape with your body. | Step:3 Pause for a moment, then slowly lower your arms back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
b6hQYMb,Lever Preacher Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/b6hQYMb.gif,"Step:1 Adjust the seat height and position yourself on the leverage machine. | Step:2 Place your upper arms on the pad and grip the handles with an underhand grip. | Step:3 Keep your back straight and your elbows positioned on the pad. | Step:4 Exhale and curl your forearms towards your upper arms, contracting your biceps. | Step:5 Pause for a moment at the top of the movement, squeezing your biceps. | Step:6 Inhale and slowly lower the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
4Jt8QsQ,Push-Up On Lower Arms,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/4Jt8QsQ.gif,"Step:1 Start in a plank position with your forearms on the ground and elbows directly below your shoulders. | Step:2 Engage your core and keep your body in a straight line from head to toe. | Step:3 Lower your chest towards the ground by bending your elbows, keeping them close to your body. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
HfqciZF,Straddle Maltese,2,body weight,abs,"shoulders, chest",waist,3,https://static.exercisedb.dev/media/HfqciZF.gif,"Step:1 Start by hanging from a pair of rings with your arms fully extended and your body in a straight line. | Step:2 Spread your legs wide apart, forming a straddle position. | Step:3 Engage your core and slowly lower your body until your arms are parallel to the ground. | Step:4 Hold this position for a few seconds, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
nFc4FyV,Dumbbell Biceps Curl Reverse,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/nFc4FyV.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing down and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
5eLRITT,Dumbbell Stiff Leg Deadlift,2,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/5eLRITT.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Keeping your back straight and your core engaged, hinge at the hips and lower the dumbbells towards the ground, allowing a slight bend in your knees. | Step:3 Lower the dumbbells until you feel a stretch in your hamstrings, then squeeze your glutes and push through your heels to return to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
rDAiRf9,Dumbbell Incline One Arm Press,2,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/rDAiRf9.gif,"Step:1 Sit on an incline bench with a dumbbell in one hand, resting on your thigh. | Step:2 Lie back on the bench and position the dumbbell at shoulder level, palm facing forward. | Step:3 Press the dumbbell upward and slightly inward, extending your arm fully. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
aee2Fcj,Barbell Biceps Curl (With Arm Blaster),2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/aee2Fcj.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. | Step:2 Place your upper arms against the arm blaster, keeping your elbows close to your torso. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the barbell back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
4LIG9xr,Barbell Reverse Preacher Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/4LIG9xr.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your arms extended straight down, holding a barbell with an overhand grip. | Step:2 Keeping your upper arms stationary, exhale and curl the barbell upward while contracting your biceps. | Step:3 Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
tgryw5Y,Push-Up (On Stability Ball),2,stability ball,pectorals,"triceps, shoulders, core",chest,4,https://static.exercisedb.dev/media/tgryw5Y.gif,"Step:1 Place the stability ball on the ground and position yourself facing down with your hands on the ball, shoulder-width apart. | Step:2 Extend your legs straight out behind you, balancing on your toes. | Step:3 Engage your core and lower your chest towards the ball by bending your elbows, keeping your body in a straight line. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,Balance & Coordination,1.7,0.3,0.3,0.3,1.3,7.0,8.0,6.0,5.0,3.0,0.9
rWoBmi5,Korean Dips,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/rWoBmi5.gif,"Step:1 Position yourself between two parallel bars with your arms extended and supporting your body weight. | Step:2 Lower your body by bending your elbows until your upper arms are parallel to the ground. | Step:3 Pause for a moment, then push yourself back up to the starting position by straightening your arms. | Step:4 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
oHsrypV,Lever Seated Hip Adduction,2,leverage machine,adductors,"hamstrings, glutes",upper legs,3,https://static.exercisedb.dev/media/oHsrypV.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back against the backrest. | Step:2 Place your feet on the footrests and grasp the handles for stability. | Step:3 Engage your adductor muscles and slowly bring your legs together, squeezing your inner thighs. | Step:4 Pause for a moment at the peak contraction, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
i6LWjok,Barbell Pullover,2,barbell,lats,"chest, triceps",back,3,https://static.exercisedb.dev/media/i6LWjok.gif,"Step:1 Lie flat on a bench with your head at one end and your feet on the floor. | Step:2 Hold a barbell with a shoulder-width grip and extend your arms straight above your chest. | Step:3 Keeping your arms straight, lower the barbell behind your head in a controlled manner until you feel a stretch in your lats. | Step:4 Pause for a moment, then raise the barbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
H1XAdpk,Dumbbell Biceps Curl V Sit On Bosu Ball,2,dumbbell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/H1XAdpk.gif,"Step:1 Sit on a bosu ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Hold a dumbbell in each hand with your palms facing forward and your arms fully extended down by your sides. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,8.5,8.0,6.0,5.0,3.0,5.4
9XjtHvS,Dumbbell Pullover,2,dumbbell,pectorals,"latissimus dorsi, triceps",chest,3,https://static.exercisedb.dev/media/9XjtHvS.gif,"Step:1 Lie flat on a bench with your head at one end and your feet on the floor. | Step:2 Hold a dumbbell with both hands and extend your arms straight above your chest. | Step:3 Keeping a slight bend in your elbows, slowly lower the dumbbell behind your head until you feel a stretch in your chest and shoulders. | Step:4 Pause for a moment, then raise the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
SLKj2pX,Cocoons,2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/SLKj2pX.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
jTkSc6o,Side Hip (On Parallel Bars),2,body weight,abs,"obliques, hip flexors",waist,3,https://static.exercisedb.dev/media/jTkSc6o.gif,"Step:1 Stand between two parallel bars with your feet shoulder-width apart. | Step:2 Place your hands on the bars and lift your body off the ground, supporting your weight on your arms. | Step:3 Engage your abs and slowly lift your legs to the side, keeping them straight. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
XVzF3iZ,Dumbbell Lying Supine Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/XVzF3iZ.gif,"Step:1 Lie flat on a bench with your back and head supported, and your feet flat on the ground. | Step:2 Hold a dumbbell in each hand with your palms facing up and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
qaZVsGk,Alternate Heel Touchers,2,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/qaZVsGk.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Extend your arms straight out to the sides, parallel to the ground. | Step:3 Engaging your abs, lift your shoulders off the ground and reach your right hand towards your right heel. | Step:4 Return to the starting position and repeat on the left side, reaching your left hand towards your left heel. | Step:5 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
rEhi2o5,Dumbbell Lying Supination On Floor,2,dumbbell,forearms,"biceps, shoulders",lower arms,3,https://static.exercisedb.dev/media/rEhi2o5.gif,"Step:1 Lie flat on your back on the floor with your legs extended and your arms by your sides, holding a dumbbell in each hand. | Step:2 Rotate your palms to face up, keeping your elbows close to your sides. | Step:3 Slowly curl the dumbbells towards your shoulders, squeezing your forearms. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
OM46QHm,Cable Pull Through (With Rope),2,cable,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/OM46QHm.gif,"Step:1 Stand facing away from the cable machine with your feet shoulder-width apart. | Step:2 Grab the rope attachment with both hands and step forward, creating tension in the cable. | Step:3 Bend at the hips and lower your upper body until it is parallel to the ground, keeping your back straight. | Step:4 Engage your glutes and hamstrings to pull your body back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
ykHcWme,Sled Calf Press On Leg Press,2,sled machine,calves,"hamstrings, quadriceps",lower legs,3,https://static.exercisedb.dev/media/ykHcWme.gif,"Step:1 Adjust the seat of the leg press machine so that your knees are slightly bent when your feet are on the sled. | Step:2 Place your feet shoulder-width apart on the sled, with your toes pointing forward. | Step:3 Release the safety handles and push the sled away from you by extending your knees and ankles. | Step:4 Pause for a moment at the top of the movement, then slowly lower the sled back down by bending your knees and ankles. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
Y5X65IB,Ez Barbell Reverse Grip Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Y5X65IB.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold the ez barbell with an underhand grip. | Step:2 Keep your elbows close to your torso and your upper arms stationary throughout the exercise. | Step:3 Curl the barbell upwards by contracting your biceps, while exhaling. | Step:4 Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Slowly begin to bring the barbell back to the starting position as you inhale. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
EZeDVzO,Weighted Decline Sit-Up,2,weighted,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/EZeDVzO.gif,"Step:1 Lie flat on a decline bench with your feet secured under the foot pads. | Step:2 Place your hands behind your head or across your chest. | Step:3 Engage your abs and slowly lift your upper body off the bench, curling forward until your torso is perpendicular to the ground. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
SSsBDwB,Dumbbell Rear Lunge,2,dumbbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/SSsBDwB.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand. | Step:2 Take a step backward with your right foot, lowering your body into a lunge position. | Step:3 Bend your left knee and lower your body until your left thigh is parallel to the ground. | Step:4 Pause for a moment, then push through your left heel to return to the starting position. | Step:5 Repeat on the other side, stepping back with your left foot.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
FxhcxUW,Dumbbell Seated One Leg Calf Raise - Hammer Grip,2,dumbbell,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/FxhcxUW.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground and a dumbbell resting on your thighs. | Step:2 Place one foot on a raised surface, such as a step or block, with your heel hanging off the edge. | Step:3 Hold the dumbbell with a hammer grip, meaning your palms are facing each other and your fingers are wrapped around the handle. | Step:4 Keeping your core engaged and your back straight, slowly raise your heel as high as possible by pushing through the ball of your foot. | Step:5 Pause for a moment at the top, then slowly lower your heel back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to the other leg.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
RoV1Rfa,Assisted Seated Pectoralis Major Stretch With Stability Ball,2,assisted,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/RoV1Rfa.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your back straight. | Step:2 Hold a stability ball with both hands and extend your arms straight out in front of you. | Step:3 Slowly lower the stability ball towards your chest, feeling a stretch in your pectoral muscles. | Step:4 Hold the stretch for a few seconds, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
kmVVAfu,Band Concentration Curl,2,band,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/kmVVAfu.gif,"Step:1 Sit on a bench or chair with your legs spread apart and your feet flat on the ground. | Step:2 Hold one end of the band in your hand and step on the other end with your foot on the same side. | Step:3 Lean forward slightly and rest your elbow on the inside of your thigh, just above the knee. | Step:4 With your palm facing up, slowly curl your hand towards your shoulder, keeping your upper arm stationary. | Step:5 Pause for a moment at the top, then slowly lower your hand back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
2kr2lWy,Push-Up (Bosu Ball),2,bosu ball,pectorals,"triceps, shoulders, core",chest,4,https://static.exercisedb.dev/media/2kr2lWy.gif,Step:1 Place the bosu ball on the ground with the flat side facing up. | Step:2 Position yourself in a push-up position with your hands on the outer edges of the bosu ball. | Step:3 Engage your core and lower your body down towards the bosu ball by bending your elbows. | Step:4 Push yourself back up to the starting position by extending your arms. | Step:5 Repeat for the desired number of repetitions.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,Balance & Coordination,1.7,0.3,0.3,0.3,1.3,7.0,8.0,6.0,5.0,3.0,0.9
BU15nH4,Dumbbell Alternate Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/BU15nH4.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions, alternating arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
LWuA3aZ,Barbell Standing Reverse Grip Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/LWuA3aZ.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps, bringing the barbell as close to your shoulders as possible. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
P9GFBME,Spider Crawl Push Up,2,body weight,glutes,"core, chest, shoulders",upper legs,4,https://static.exercisedb.dev/media/P9GFBME.gif,"Step:1 Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together. | Step:2 Bring your right knee towards your right elbow, keeping it off the ground. | Step:3 As you bring your right knee back, simultaneously lower your body towards the ground by bending your elbows. | Step:4 Push back up to the starting position and repeat with your left knee towards your left elbow. | Step:5 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
tnaj0mT,Swing 360,2,body weight,cardiovascular system,"shoulders, core",cardio,3,https://static.exercisedb.dev/media/tnaj0mT.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold your arms straight out in front of you, parallel to the ground. | Step:3 Engage your core and swing your arms in a circular motion, rotating your torso as you do so. | Step:4 Continue the circular motion, swinging your arms and rotating your torso for the desired number of repetitions. | Step:5 Remember to breathe throughout the exercise.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
T2mxWqc,Chin-Up,2,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/T2mxWqc.gif,"Step:1 Hang from a pull-up bar with your palms facing towards you and your hands shoulder-width apart. | Step:2 Engage your core and pull your body up towards the bar, leading with your chest. | Step:3 Continue pulling until your chin is above the bar. | Step:4 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
gH5fRsC,Dumbbell Seated Alternate Front Raise,2,dumbbell,delts,"trapezius, biceps",shoulders,3,https://static.exercisedb.dev/media/gH5fRsC.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell in each hand with your palms facing your body and arms extended down by your sides. | Step:3 Keeping your arms straight, raise one dumbbell in front of you until it is parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat with the other arm. | Step:6 Alternate between arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
7w6i0vE,Kettlebell Alternating Press On Floor,2,kettlebell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/7w6i0vE.gif,"Step:1 Start by lying on your back on the floor with your knees bent and feet flat on the ground. | Step:2 Hold a kettlebell in each hand, with your palms facing towards your feet and your arms extended straight up towards the ceiling. | Step:3 Lower one kettlebell down towards your shoulder while keeping the other kettlebell extended straight up. | Step:4 Press the lowered kettlebell back up to the starting position while simultaneously lowering the other kettlebell down towards your shoulder. | Step:5 Continue alternating the press motion with each kettlebell for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
