exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
Vh0GsK4,Cable Incline Bench Press,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/Vh0GsK4.gif,"Step:1 Adjust the bench to a 45-degree incline. | Step:2 Attach the cable handles to the high pulleys. | Step:3 Sit on the bench facing the cable machine with your feet flat on the ground. | Step:4 Grasp the handles with an overhand grip and bring them to shoulder height. | Step:5 Push the handles forward and upward until your arms are fully extended. | Step:6 Pause for a moment, then slowly lower the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
PQStVXH,Cable Upper Row,4,cable,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/PQStVXH.gif,"Step:1 Attach a straight bar to a cable machine at chest height. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an overhand grip, hands slightly wider than shoulder-width apart. | Step:4 Keep your back straight and your core engaged. | Step:5 Pull the bar towards your upper chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement. | Step:7 Slowly release the bar back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
dU605di,Cable Pushdown (With Rope Attachment),3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/dU605di.gif,"Step:1 Attach a rope attachment to a high pulley on a cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and a slight bend in your knees. | Step:3 Grasp the rope with an overhand grip, palms facing each other. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Exhale and push the rope downward by extending your elbows until your arms are fully extended. | Step:6 Pause for a moment, then inhale and slowly return to the starting position by allowing your elbows to flex. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
vvNjDJS,Cable Two Arm Tricep Kickback,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/vvNjDJS.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold the cable handle in each hand with your palms facing inwards and your arms bent at a 90-degree angle. | Step:3 Keeping your upper arms stationary, extend your forearms backwards until your arms are fully extended. | Step:4 Pause for a moment, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
XlZ4lAC,Barbell Good Morning,2,barbell,hamstrings,lower back,upper legs,2,https://static.exercisedb.dev/media/XlZ4lAC.gif,"Step:1 Start by standing with your feet shoulder-width apart and the barbell resting on your upper back. | Step:2 Keeping your back straight and your core engaged, hinge forward at the hips, pushing your buttocks back as if you were trying to touch the wall behind you with your glutes. | Step:3 Lower your torso until it is parallel to the ground, feeling a stretch in your hamstrings. | Step:4 Pause for a moment, then return to the starting position by squeezing your glutes and pushing your hips forward. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
U6G2gk9,Body-Up,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/U6G2gk9.gif,"Step:1 Start by placing your hands on a raised surface, such as a bench or parallel bars, with your palms facing down and fingers pointing forward. | Step:2 Extend your legs out in front of you, keeping your heels on the ground and your body straight. | Step:3 Lower your body by bending your elbows, keeping them close to your sides, until your upper arms are parallel to the ground. | Step:4 Pause for a moment, then push through your palms to straighten your arms and lift your body back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
PzQanLE,Cable Shoulder Press,3,cable,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/PzQanLE.gif,"Step:1 Adjust the cable machine so that the handles are at shoulder height. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Grasp the handles with an overhand grip and bring them up to shoulder level, with your elbows bent and pointing outwards. | Step:4 Press the handles upwards until your arms are fully extended overhead. | Step:5 Pause for a moment at the top, then slowly lower the handles back down to shoulder level. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
4IKbhHV,Alternate Lateral Pulldown,2,cable,lats,"biceps, rhomboids",back,3,https://static.exercisedb.dev/media/4IKbhHV.gif,"Step:1 Sit on the cable machine with your back straight and feet flat on the ground. | Step:2 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Lean back slightly and pull the handles towards your chest, squeezing your shoulder blades together. | Step:4 Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
hwygydB,Dumbbell Preacher Curl Over Exercise Ball,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/hwygydB.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand with an underhand grip, resting your elbow on the exercise ball. | Step:3 Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
qcY50ZD,Cable Seated Wide-Grip Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/qcY50ZD.gif,"Step:1 Sit on the cable row machine with your feet flat on the footrests and your knees slightly bent. | Step:2 Grasp the handle with a wide overhand grip, palms facing down. | Step:3 Keep your back straight and lean slightly forward from the hips. | Step:4 Pull the handle towards your lower chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the contraction. | Step:6 Slowly release the handle back to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
Db7eEgw,Cable Concentration Extension (On Knee),1,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Db7eEgw.gif,"Step:1 Sit on a bench or chair with your knees bent and feet flat on the ground. | Step:2 Hold the cable handle with your right hand and place your elbow on the inside of your right knee. | Step:3 Extend your arm fully, keeping your elbow stationary and close to your knee. | Step:4 Pause for a moment at the top, then slowly lower your arm back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
c3Pfhti,Roller Side Lat Stretch,2,roller,lats,"shoulders, triceps",back,3,https://static.exercisedb.dev/media/c3Pfhti.gif,"Step:1 Stand with your feet shoulder-width apart and hold the roller with both hands in front of your body. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Extend your arms forward and roll the roller down towards your feet, feeling a stretch in your lats. | Step:4 Hold the stretch for a few seconds, then slowly roll the roller back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,7.0,8.0,6.0,5.0,3.0,1.9
Iptlv6x,Dumbbell Upright Row (Back Pov),3,dumbbell,delts,"traps, biceps",shoulders,3,https://static.exercisedb.dev/media/Iptlv6x.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Let the dumbbells hang in front of your thighs, with your arms fully extended and your palms facing your body. | Step:3 Keeping your back straight and your core engaged, exhale and lift the dumbbells straight up towards your chin, leading with your elbows. | Step:4 Continue lifting until the dumbbells are at shoulder height, with your elbows pointing out to the sides. | Step:5 Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
dFSNDOA,Barbell Seated Twist,3,barbell,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/dFSNDOA.gif,"Step:1 Sit on a flat bench with your feet flat on the ground and your knees bent. | Step:2 Hold a barbell with both hands in front of your chest, keeping your elbows slightly bent. | Step:3 Engage your core and slowly twist your torso to one side, keeping your back straight. | Step:4 Pause for a moment at the end of the twist, then slowly rotate back to the starting position. | Step:5 Repeat the twist to the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
83HoW9X,Barbell Upright Row V. 2,2,barbell,delts,"traps, biceps",shoulders,3,https://static.exercisedb.dev/media/83HoW9X.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:2 Let the barbell hang in front of your thighs, arms fully extended. | Step:3 Keeping your back straight, exhale and lift the barbell straight up towards your chin, leading with your elbows. | Step:4 Pause for a moment at the top, then inhale and slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
f91FwXG,Lever Gripless Shrug,1,leverage machine,traps,"shoulders, forearms",back,3,https://static.exercisedb.dev/media/f91FwXG.gif,"Step:1 Adjust the seat height and position yourself on the leverage machine. | Step:2 Grasp the handles with your palms facing inwards and your arms fully extended. | Step:3 Keeping your back straight, exhale and elevate your shoulders as high as possible. | Step:4 Hold the contraction for a brief moment, then inhale and slowly lower your shoulders back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,3.0,3.0,0.0
GSDioYu,Upper Back Stretch,3,body weight,upper back,shoulders,back,2,https://static.exercisedb.dev/media/GSDioYu.gif,"Step:1 Stand up straight with your feet shoulder-width apart. | Step:2 Extend your arms straight in front of you, parallel to the ground. | Step:3 Interlace your fingers and rotate your palms away from your body. | Step:4 Slowly raise your arms overhead, keeping them straight and parallel to each other. | Step:5 As you raise your arms, squeeze your shoulder blades together. | Step:6 Hold the stretch for 15-30 seconds, then release and repeat.",2.0,0.0,0.0,0.0,5.0,2.5,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.0,1.8,0.8,0.8,3.2,7.5,7.0,7.0,6.0,5.0,2.3
QYysSLV,Landmine 180,2,barbell,abs,"obliques, quadriceps",waist,3,https://static.exercisedb.dev/media/QYysSLV.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell with both hands in front of your chest. | Step:2 Bend your knees slightly and rotate your torso to the right, swinging the barbell down towards your right hip. | Step:3 As you reach the bottom of the movement, quickly reverse the motion and rotate your torso to the left, swinging the barbell up and across your body towards your left shoulder. | Step:4 Continue this twisting motion, alternating sides, for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
DwhEmmE,Dumbbell Decline Bench Press,2,dumbbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/DwhEmmE.gif,"Step:1 Lie down on a decline bench with your feet secured and your head lower than your hips. | Step:2 Hold a dumbbell in each hand and extend your arms straight up above your chest, palms facing forward. | Step:3 Lower the dumbbells slowly to the sides of your chest, keeping your elbows at a 90-degree angle. | Step:4 Push the dumbbells back up to the starting position, fully extending your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
fI18Rbc,Barbell Upright Row V. 3,2,barbell,delts,"traps, biceps",shoulders,3,https://static.exercisedb.dev/media/fI18Rbc.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:2 Let the barbell hang in front of your thighs, arms fully extended. | Step:3 Keeping your core engaged and back straight, exhale as you lift the barbell straight up towards your chin, leading with your elbows. | Step:4 Pause for a moment at the top, then inhale as you slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
UQr48Oi,Pull-In (On Stability Ball),2,stability ball,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/UQr48Oi.gif,"Step:1 Start by sitting on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Place your hands on the sides of the stability ball for support. | Step:3 Engage your abs and slowly roll your hips forward, bringing your knees towards your chest. | Step:4 Pause for a moment at the top of the movement, then slowly extend your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,2.0,4.0,0.0,8.5,0.0,7.5,Hypertrophy Training,3.3,2.2,5.5,5.5,2.8,7.0,8.0,6.0,5.0,3.0,3.8
X3TCNEU,Suspended Abdominal Fallout,3,body weight,abs,"obliques, hip flexors",waist,3,https://static.exercisedb.dev/media/X3TCNEU.gif,"Step:1 Attach a suspension trainer to a high anchor point and adjust the straps to waist height. | Step:2 Stand facing away from the anchor point and hold the handles with your arms extended in front of you. | Step:3 Lean forward at the waist, keeping your body straight and your core engaged. | Step:4 Lower your body as far as you can while maintaining control and tension in your abs. | Step:5 Pause for a moment at the bottom, then slowly raise your body back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
yz9nUhF,Dumbbell Fly,2,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/yz9nUhF.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms straight up over your chest, with a slight bend in your elbows. | Step:3 Keeping a slight bend in your elbows, lower your arms out to the sides in a wide arc until you feel a stretch in your chest. | Step:4 Pause for a moment, then reverse the movement and bring the dumbbells back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
yRLPCLu,Barbell Reverse Grip Skullcrusher,3,barbell,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/yRLPCLu.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your head at the end of the bench. | Step:2 Hold the barbell with a reverse grip, palms facing towards your face, and your hands shoulder-width apart. | Step:3 Extend your arms straight up over your chest, keeping your elbows in and your wrists straight. | Step:4 Slowly lower the barbell towards your forehead by bending your elbows, keeping your upper arms stationary. | Step:5 Pause for a moment at the bottom, then extend your arms back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
ila4NZS,Barbell Deadlift,3,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/ila4NZS.gif,"Step:1 Stand with your feet shoulder-width apart and the barbell on the ground in front of you. | Step:2 Bend your knees and hinge at the hips to lower your torso and grip the barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Keep your back straight and chest lifted as you drive through your heels to lift the barbell off the ground, extending your hips and knees. | Step:4 As you stand up straight, squeeze your glutes and keep your core engaged. | Step:5 Lower the barbell back down to the ground by bending at the hips and knees, keeping your back straight. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
ZH68exZ,Band Fixed Back Underhand Pulldown,4,band,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/ZH68exZ.gif,"Step:1 Attach the band to a sturdy anchor point above your head. | Step:2 Stand facing the anchor point with your feet shoulder-width apart. | Step:3 Grasp the band with an underhand grip, hands slightly wider than shoulder-width apart. | Step:4 Step back to create tension in the band, keeping your arms fully extended. | Step:5 Engage your core and squeeze your shoulder blades together. | Step:6 Pull the band down towards your chest, leading with your elbows. | Step:7 Pause for a moment at the bottom of the movement, feeling the contraction in your lats. | Step:8 Slowly release the tension in the band and return to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
fKZgDEO,Single Leg Calf Raise (On A Dumbbell),1,dumbbell,calves,"ankles, feet",lower legs,3,https://static.exercisedb.dev/media/fKZgDEO.gif,"Step:1 Stand with your feet hip-width apart and hold a dumbbell in one hand. | Step:2 Lift one foot off the ground and balance on the other foot. | Step:3 Slowly raise your heel as high as possible, using your calf muscles. | Step:4 Pause for a moment at the top, then slowly lower your heel back down. | Step:5 Repeat for the desired number of repetitions, then switch to the other leg.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,9.5,7.0,5.0,3.0,3.0,5.4
Kpajagk,Cable Standing Hip Extension,2,cable,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/Kpajagk.gif,"Step:1 Attach a cable to a low pulley and stand facing away from the machine. | Step:2 Place the cable around your ankle and stand with your feet shoulder-width apart. | Step:3 Keep your core engaged and your back straight throughout the exercise. | Step:4 Slowly extend your leg straight back, squeezing your glutes at the top of the movement. | Step:5 Pause for a moment, then return to the starting position. | Step:6 Repeat for the desired number of repetitions. | Step:7 Switch sides and repeat with the other leg.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
XsCcxCC,Lever Seated Good Morning,3,leverage machine,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/XsCcxCC.gif,"Step:1 Adjust the seat height so that your hips are slightly higher than your knees. | Step:2 Sit on the machine with your back against the pad and your feet flat on the footrests. | Step:3 Grasp the handles or the sides of the seat for stability. | Step:4 Keeping your back straight, slowly lean forward from your hips until your upper body is parallel to the ground. | Step:5 Pause for a moment, then slowly return to the starting position by pushing through your glutes and hamstrings. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
PcPe0P5,Cable Rope Hammer Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/PcPe0P5.gif,"Step:1 Attach a rope attachment to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope with a neutral grip (palms facing each other). | Step:4 Position your upper arms against the preacher bench pad, keeping your elbows slightly bent. | Step:5 Keeping your upper arms stationary, exhale and curl the rope towards your shoulders by contracting your biceps. | Step:6 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:7 Inhale and slowly lower the rope back to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
D9qe7CM,Pelvic Tilt Into Bridge,3,body weight,glutes,"hamstrings, core",upper legs,3,https://static.exercisedb.dev/media/D9qe7CM.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place your arms by your sides with your palms facing down. | Step:3 Engage your glutes and core muscles. | Step:4 Tilt your pelvis upward, lifting your hips off the ground. | Step:5 Hold the bridge position for a few seconds. | Step:6 Slowly lower your hips back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
DU5Kkj2,Dumbbell Standing One Arm Reverse Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/DU5Kkj2.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a dumbbell in one hand with an overhand grip. | Step:2 Keep your arm fully extended and close to your body, with your palm facing down. | Step:3 Slowly curl the dumbbell up towards your shoulder, keeping your upper arm stationary. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
yRYyfdA,Exercise Ball Seated Hamstring Stretch,3,stability ball,hamstrings,"glutes, lower back",upper legs,3,https://static.exercisedb.dev/media/yRYyfdA.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Slowly roll the ball forward, walking your feet out until your upper back is resting on the ball and your legs are extended straight in front of you. | Step:3 Place your hands on your hips for support. | Step:4 Engage your core and slowly lower your upper body towards the ground, keeping your back straight and your chest lifted. | Step:5 Stop when you feel a stretch in your hamstrings, and hold the position for 20-30 seconds. | Step:6 Slowly return to the starting position by pushing through your heels and using your hamstrings to pull yourself back up. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,6.0,7.0,7.0,6.0,5.0,2.3
P14Dz9D,Cable One Arm Incline Fly On Exercise Ball,2,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/P14Dz9D.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back against an incline bench. | Step:2 Hold a cable handle in one hand with your arm extended and palm facing inward. | Step:3 Keeping a slight bend in your elbow, slowly lower your arm out to the side until your hand is in line with your shoulder. | Step:4 Pause for a moment, then squeeze your chest muscles to bring your arm back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
vR1vold,Barbell Full Zercher Squat,3,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/vR1vold.gif,"Step:1 Stand with your feet shoulder-width apart and toes slightly turned out. | Step:2 Hold the barbell in the crooks of your elbows, with your hands gripping the barbell for stability. | Step:3 Engage your core and keep your chest lifted as you lower your hips back and down into a squat position. | Step:4 Keep your knees in line with your toes and your weight in your heels. | Step:5 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:6 Drive through your heels to stand back up, squeezing your glutes at the top of the movement. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
7ePTw4B,Exercise Ball Seated Triceps Stretch,2,stability ball,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/7ePTw4B.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand and extend your arm straight up above your head. | Step:3 Bend your elbow and lower the dumbbell behind your head, keeping your upper arm close to your ear. | Step:4 Hold the stretch for a few seconds, then return to the starting position. | Step:5 Repeat with the other arm.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
uWpxD4v,Arm Slingers Hanging Bent Knee Legs,2,body weight,abs,"shoulders, back",waist,3,https://static.exercisedb.dev/media/uWpxD4v.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your knees bent at a 90-degree angle. | Step:2 Engage your core and lift your knees towards your chest, bringing them as close to your elbows as possible. | Step:3 Slowly lower your legs back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
G7PXMlT,Band Vertical Pallof Press,3,band,abs,"obliques, glutes",waist,3,https://static.exercisedb.dev/media/G7PXMlT.gif,"Step:1 Stand with your feet shoulder-width apart and wrap the band around a sturdy object at chest height. | Step:2 Hold the band with both hands and step away from the anchor point, creating tension in the band. | Step:3 Position yourself perpendicular to the anchor point, with your side facing the band. | Step:4 Extend your arms straight out in front of you, keeping your hands at chest height. | Step:5 Engage your core and press the band away from your chest, fully extending your arms. | Step:6 Hold the position for a few seconds, then slowly bring the band back towards your chest. | Step:7 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
